site_id,data_product,data_policy,citation_doi,citation_url,citation_text,citation_source,citation_source_url
US-KM2,BASE-BADM,CCBY4.0,10.17190/AMF/1647440,https://doi.org/10.17190/AMF/1647440,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KM2,BASE-BADM,LEGACY,10.17190/AMF/1647440,https://doi.org/10.17190/AMF/1647440,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KM2,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KM3,BASE-BADM,CCBY4.0,10.17190/AMF/1660345,https://doi.org/10.17190/AMF/1660345,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KM3,BASE-BADM,LEGACY,10.17190/AMF/1660345,https://doi.org/10.17190/AMF/1660345,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KM3,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KM4,BASE-BADM,CCBY4.0,10.17190/AMF/1634882,https://doi.org/10.17190/AMF/1634882,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KM4,BASE-BADM,LEGACY,10.17190/AMF/1634882,https://doi.org/10.17190/AMF/1634882,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KM4,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Kon,BASE-BADM,CCBY4.0,10.17190/AMF/1246068,https://doi.org/10.17190/AMF/1246068,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Kon,BASE-BADM,LEGACY,10.17190/AMF/1246068,https://doi.org/10.17190/AMF/1246068,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Kon,FLUXNET,CCBY4.0,10.17190/AMF/2316062,https://doi.org/10.17190/AMF/2316062,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KPL,BASE-BADM,CCBY4.0,10.17190/AMF/1865478,https://doi.org/10.17190/AMF/1865478,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KPL,BASE-BADM,LEGACY,10.17190/AMF/1865478,https://doi.org/10.17190/AMF/1865478,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KPL,FLUXNET,CCBY4.0,10.17190/AMF/2571133,https://doi.org/10.17190/AMF/2571133,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS1,BASE-BADM,CCBY4.0,10.17190/AMF/1246069,https://doi.org/10.17190/AMF/1246069,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS1,BASE-BADM,LEGACY,10.17190/AMF/1246069,https://doi.org/10.17190/AMF/1246069,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS1,FLUXNET,CCBY4.0,10.17190/AMF/2229379,https://doi.org/10.17190/AMF/2229379,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS1,FLUXNET2015,CCBY4.0,10.18140/FLX/1440074,https://doi.org/10.18140/FLX/1440074,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-KS1
US-KS2,BASE-BADM,CCBY4.0,10.17190/AMF/1246070,https://doi.org/10.17190/AMF/1246070,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS2,BASE-BADM,LEGACY,10.17190/AMF/1246070,https://doi.org/10.17190/AMF/1246070,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS2,FLUXNET,CCBY4.0,10.17190/AMF/2229380,https://doi.org/10.17190/AMF/2229380,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS2,FLUXNET2015,CCBY4.0,10.18140/FLX/1440075,https://doi.org/10.18140/FLX/1440075,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-KS2
US-KS3,BASE-BADM,CCBY4.0,10.17190/AMF/1562390,https://doi.org/10.17190/AMF/1562390,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS3,BASE-BADM,LEGACY,10.17190/AMF/1562390,https://doi.org/10.17190/AMF/1562390,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS3,FLUXNET,CCBY4.0,10.17190/AMF/1881586,https://doi.org/10.17190/AMF/1881586,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS4,BASE-BADM,CCBY4.0,10.17190/AMF/1767834,https://doi.org/10.17190/AMF/1767834,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS4,BASE-BADM,LEGACY,10.17190/AMF/1767834,https://doi.org/10.17190/AMF/1767834,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KS4,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSA,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSA,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSA,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSC,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSC,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSC,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSP,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSP,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KSP,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KUO,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KUO,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KUO,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KUT,BASE-BADM,CCBY4.0,10.17190/AMF/1246145,https://doi.org/10.17190/AMF/1246145,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KUT,BASE-BADM,LEGACY,10.17190/AMF/1246145,https://doi.org/10.17190/AMF/1246145,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-KUT,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Kyv,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Kyv,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Kyv,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA1,BASE-BADM,CCBY4.0,10.17190/AMF/1543386,https://doi.org/10.17190/AMF/1543386,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA1,BASE-BADM,LEGACY,10.17190/AMF/1543386,https://doi.org/10.17190/AMF/1543386,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA1,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA2,BASE-BADM,CCBY4.0,10.17190/AMF/1543387,https://doi.org/10.17190/AMF/1543387,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA2,BASE-BADM,LEGACY,10.17190/AMF/1543387,https://doi.org/10.17190/AMF/1543387,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA2,FLUXNET,CCBY4.0,10.17190/AMF/3027332,https://doi.org/10.17190/AMF/3027332,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA3,BASE-BADM,CCBY4.0,10.17190/AMF/2229156,https://doi.org/10.17190/AMF/2229156,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA3,BASE-BADM,LEGACY,10.17190/AMF/2229156,https://doi.org/10.17190/AMF/2229156,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LA3,FLUXNET,CCBY4.0,10.17190/AMF/2571117,https://doi.org/10.17190/AMF/2571117,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LCW,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LCW,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LCW,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LGr,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LGr,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LGr,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Lin,BASE-BADM,CCBY4.0,10.17190/AMF/1246830,https://doi.org/10.17190/AMF/1246830,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Lin,BASE-BADM,LEGACY,10.17190/AMF/1246830,https://doi.org/10.17190/AMF/1246830,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Lin,FLUXNET,CCBY4.0,10.17190/AMF/2229381,https://doi.org/10.17190/AMF/2229381,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Lin,FLUXNET2015,CCBY4.0,10.18140/FLX/1440107,https://doi.org/10.18140/FLX/1440107,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Lin
US-LL1,BASE-BADM,CCBY4.0,10.17190/AMF/1773395,https://doi.org/10.17190/AMF/1773395,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LL1,BASE-BADM,LEGACY,10.17190/AMF/1773395,https://doi.org/10.17190/AMF/1773395,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LL1,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LL2,BASE-BADM,CCBY4.0,10.17190/AMF/1773396,https://doi.org/10.17190/AMF/1773396,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LL2,BASE-BADM,LEGACY,10.17190/AMF/1773396,https://doi.org/10.17190/AMF/1773396,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LL2,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LL3,BASE-BADM,CCBY4.0,10.17190/AMF/1773397,https://doi.org/10.17190/AMF/1773397,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LL3,BASE-BADM,LEGACY,10.17190/AMF/1773397,https://doi.org/10.17190/AMF/1773397,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LL3,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMA,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMA,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMA,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMB,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMB,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMB,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMS,BASE-BADM,CCBY4.0,10.17190/AMF/3365235,https://doi.org/10.17190/AMF/3365235,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMS,BASE-BADM,LEGACY,10.17190/AMF/3365235,https://doi.org/10.17190/AMF/3365235,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMS,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMW,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMW,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LMW,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Los,BASE-BADM,CCBY4.0,10.17190/AMF/1246071,https://doi.org/10.17190/AMF/1246071,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Los,BASE-BADM,LEGACY,10.17190/AMF/1246071,https://doi.org/10.17190/AMF/1246071,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Los,FLUXNET,CCBY4.0,10.17190/AMF/3027319,https://doi.org/10.17190/AMF/3027319,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Los,FLUXNET2015,CCBY4.0,10.18140/FLX/1440076,https://doi.org/10.18140/FLX/1440076,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Los
US-LPH,BASE-BADM,CCBY4.0,10.17190/AMF/1246072,https://doi.org/10.17190/AMF/1246072,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LPH,BASE-BADM,LEGACY,10.17190/AMF/1246072,https://doi.org/10.17190/AMF/1246072,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LPH,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LS1,BASE-BADM,CCBY4.0,10.17190/AMF/1660346,https://doi.org/10.17190/AMF/1660346,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LS1,BASE-BADM,LEGACY,10.17190/AMF/1660346,https://doi.org/10.17190/AMF/1660346,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LS1,FLUXNET,CCBY4.0,10.17190/AMF/3027342,https://doi.org/10.17190/AMF/3027342,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LS2,BASE-BADM,CCBY4.0,10.17190/AMF/1660347,https://doi.org/10.17190/AMF/1660347,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LS2,BASE-BADM,LEGACY,10.17190/AMF/1660347,https://doi.org/10.17190/AMF/1660347,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LS2,FLUXNET,CCBY4.0,10.17190/AMF/2204870,https://doi.org/10.17190/AMF/2204870,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LU1,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LU1,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LU1,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LWW,BASE-BADM,CCBY4.0,10.17190/AMF/1246073,https://doi.org/10.17190/AMF/1246073,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LWW,BASE-BADM,LEGACY,10.17190/AMF/1246073,https://doi.org/10.17190/AMF/1246073,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LWW,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-LWW,FLUXNET2015,CCBY4.0,10.18140/FLX/1440077,https://doi.org/10.18140/FLX/1440077,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-LWW
US-MAC,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MAC,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MAC,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MBP,BASE-BADM,CCBY4.0,10.17190/AMF/1767835,https://doi.org/10.17190/AMF/1767835,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MBP,BASE-BADM,LEGACY,10.17190/AMF/1767835,https://doi.org/10.17190/AMF/1767835,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MBP,FLUXNET,CCBY4.0,10.17190/AMF/3027340,https://doi.org/10.17190/AMF/3027340,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MC1,BASE-BADM,CCBY4.0,10.17190/AMF/1660348,https://doi.org/10.17190/AMF/1660348,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MC1,BASE-BADM,LEGACY,10.17190/AMF/1660348,https://doi.org/10.17190/AMF/1660348,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MC1,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MC2,BASE-BADM,CCBY4.0,10.17190/AMF/1829506,https://doi.org/10.17190/AMF/1829506,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MC2,BASE-BADM,LEGACY,10.17190/AMF/1829506,https://doi.org/10.17190/AMF/1829506,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MC2,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MCP,BASE-BADM,CCBY4.0,10.17190/AMF/3015324,https://doi.org/10.17190/AMF/3015324,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MCP,BASE-BADM,LEGACY,10.17190/AMF/3015324,https://doi.org/10.17190/AMF/3015324,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-MCP,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me1,BASE-BADM,CCBY4.0,10.17190/AMF/1246074,https://doi.org/10.17190/AMF/1246074,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me1,BASE-BADM,LEGACY,10.17190/AMF/1246074,https://doi.org/10.17190/AMF/1246074,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me1,FLUXNET,CCBY4.0,10.17190/AMF/1902834,https://doi.org/10.17190/AMF/1902834,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me1,FLUXNET2015,CCBY4.0,10.18140/FLX/1440078,https://doi.org/10.18140/FLX/1440078,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Me1
US-Me2,BASE-BADM,CCBY4.0,10.17190/AMF/1246076,https://doi.org/10.17190/AMF/1246076,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me2,BASE-BADM,LEGACY,10.17190/AMF/1246076,https://doi.org/10.17190/AMF/1246076,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me2,FLUXNET,CCBY4.0,10.17190/AMF/1854368,https://doi.org/10.17190/AMF/1854368,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me2,FLUXNET2015,CCBY4.0,10.18140/FLX/1440079,https://doi.org/10.18140/FLX/1440079,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Me2
US-Me3,BASE-BADM,CCBY4.0,10.17190/AMF/1246077,https://doi.org/10.17190/AMF/1246077,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me3,BASE-BADM,LEGACY,10.17190/AMF/1246077,https://doi.org/10.17190/AMF/1246077,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me3,FLUXNET,CCBY4.0,10.17190/AMF/1902835,https://doi.org/10.17190/AMF/1902835,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me3,FLUXNET2015,CCBY4.0,10.18140/FLX/1440080,https://doi.org/10.18140/FLX/1440080,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Me3
US-Me4,BASE-BADM,CCBY4.0,10.17190/AMF/1246078,https://doi.org/10.17190/AMF/1246078,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me4,BASE-BADM,LEGACY,10.17190/AMF/1246078,https://doi.org/10.17190/AMF/1246078,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me4,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me4,FLUXNET2015,CCBY4.0,10.18140/FLX/1440081,https://doi.org/10.18140/FLX/1440081,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Me4
US-Me5,BASE-BADM,CCBY4.0,10.17190/AMF/1246079,https://doi.org/10.17190/AMF/1246079,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me5,BASE-BADM,LEGACY,10.17190/AMF/1246079,https://doi.org/10.17190/AMF/1246079,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me5,FLUXNET,CCBY4.0,10.17190/AMF/3365266,https://doi.org/10.17190/AMF/3365266,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me5,FLUXNET2015,CCBY4.0,10.18140/FLX/1440082,https://doi.org/10.18140/FLX/1440082,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Me5
US-Me6,BASE-BADM,CCBY4.0,10.17190/AMF/1246128,https://doi.org/10.17190/AMF/1246128,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Me6,BASE-BADM,LEGACY,10.17190/AMF/1246128,https://doi.org/10.17190/AMF/1246128,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
